run_id,mechanism,optimizer,phase,point_index,lambda_multiplier,lambda,objective_gain_over_zero,task_loss_gain_over_zero,energy_penalty,energy_mean,max_norm_over_cap,mean_norm_over_cap,cap_bound_fraction,finite_status,gradient_status,gradient_norm,useful,interior,valid,failure_mode,optimizer_success,optimizer_status,optimizer_iterations,optimizer_evaluations
open_loop_moderate,linear_no_bias,lbfgsb,probe,3,4.0,411726214.59199995,108.44383799978459,272.65596122240004,164.21212768554688,3.988381536146335e-07,0.16088810563087463,0.13841462135314941,0.0,finite,finite,169685.328125,True,True,True,valid,True,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,8,11
open_loop_moderate,linear_no_bias,lbfgsb,probe,4,8.0,823452429.1839999,43.14260320372159,94.07186830567753,50.929264068603516,6.184846057522009e-08,0.06250135600566864,0.054545387625694275,0.0,finite,finite,129538.21875,True,True,True,valid,True,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,8,11
open_loop_moderate,linear_no_bias,lbfgsb,bisection,5,1.4142135623730951,145567199.1651354,39440.84054535445,241224.61208760852,201783.765625,0.0013861898332834244,9.493194580078125,8.144232749938965,1.0,finite,finite,11448367.0,True,False,False,cap_bound,True,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,8,17
open_loop_moderate,linear_no_bias,lbfgsb,bisection,6,1.6817928305074292,173109548.9581972,10756.5965938657,155085.57532812702,144328.984375,0.0008337436011061072,7.992143154144287,6.299169063568115,1.0,finite,finite,9568117.0,True,False,False,cap_bound,True,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,8,16
open_loop_moderate,linear_no_bias,lbfgsb,bisection,7,1.8340080864093424,188777301.73710904,942.1848045097613,8252.986236726465,7310.80126953125,3.8727121136616915e-05,1.6340092420578003,1.3613885641098022,1.0,finite,finite,1061939.125,True,False,False,cap_bound,True,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,8,11
open_loop_moderate,affine,line_search_known_direction,probe,0,0.5,51465776.82399999,2091.6151208717165,2587.3102502662477,495.69512939453125,9.63154889177531e-06,0.6827573776245117,0.6827573776245117,0.0,finite,finite,459.6052551269531,True,True,True,valid,True,best_grid_amplitude,8,8
open_loop_moderate,affine,line_search_known_direction,probe,1,1.0,102931553.64799999,1595.9199914771852,2587.3102502662477,991.3902587890625,9.63154889177531e-06,0.6827573776245117,0.6827573776245117,0.0,finite,finite,335.681640625,True,True,True,valid,True,best_grid_amplitude,8,8
open_loop_moderate,affine,line_search_known_direction,probe,2,2.0,205863107.29599997,604.5297326881227,2587.3102502662477,1982.780517578125,9.63154889177531e-06,0.6827573776245117,0.6827573776245117,0.0,finite,finite,87.83404541015625,True,True,True,valid,True,best_grid_amplitude,8,8
open_loop_moderate,affine,line_search_known_direction,probe,3,4.0,411726214.59199995,8.237198789813192,256.0847634870788,247.84756469726562,6.019718057359569e-07,0.17068934440612793,0.17068934440612793,0.0,finite,finite,54.596343994140625,True,True,True,valid,True,best_grid_amplitude,8,8
open_loop_moderate,affine,line_search_known_direction,probe,4,8.0,823452429.1839999,8.582686579436995,39.5636321665952,30.980945587158203,3.7623237858497305e-08,0.04267233610153198,0.04267233610153198,0.0,finite,finite,28.487886428833008,True,True,True,valid,True,best_grid_amplitude,8,8
open_loop_moderate,affine,adam,probe,0,0.5,51465776.82399999,45191.953050143245,70929.93238291361,25737.978515625,0.0005000989185646176,5.758563041687012,4.872446060180664,1.0,finite,finite,10411089.0,True,False,False,cap_bound,True,adam_all_finite,12,12
open_loop_moderate,affine,adam,probe,1,1.0,102931553.64799999,24400.368380785945,57611.20545319678,33210.8359375,0.0003226497210562229,4.709758758544922,3.9018335342407227,1.0,finite,finite,5816963.0,True,False,False,cap_bound,True,adam_all_finite,12,12
open_loop_moderate,affine,adam,probe,2,2.0,205863107.29599997,2395.2476565254465,14166.29288971829,11771.044921875,5.717899330193177e-05,1.8767949342727661,1.6359981298446655,0.875,finite,finite,1799319.25,True,False,False,cap_bound,True,adam_all_finite,12,12
open_loop_moderate,affine,adam,probe,3,4.0,411726214.59199995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,finite,finite,3500194.5,False,True,False,not_useful,True,adam_all_finite,12,12
open_loop_moderate,affine,adam,probe,4,8.0,823452429.1839999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,finite,finite,7546970.5,False,True,False,not_useful,True,adam_all_finite,12,12
open_loop_moderate,affine,lbfgsb,probe,0,0.5,51465776.82399999,341288362.7435011,5663819617.084775,5322531328.0,103.4188461303711,2426.278076171875,2233.107177734375,1.0,finite,finite,55740497920.0,True,False,False,cap_bound,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,20
open_loop_moderate,affine,lbfgsb,probe,1,1.0,102931553.64799999,164199.8228109466,423527.2181872911,259327.390625,0.0025194159243255854,12.785612106323242,11.007326126098633,1.0,finite,finite,27819398.0,True,False,False,cap_bound,True,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,8,15
open_loop_moderate,affine,lbfgsb,probe,2,2.0,205863107.29599997,1073.9168107324103,10820.818298915328,9746.9013671875,4.734651884064078e-05,1.6847280263900757,1.5016281604766846,1.0,finite,finite,1259019.875,True,False,False,cap_bound,True,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,8,11
open_loop_moderate,affine,lbfgsb,probe,3,4.0,411726214.59199995,125.08761420093924,329.28054662945215,204.19293212890625,4.959434818374575e-07,0.16920697689056396,0.15382270514965057,0.0,finite,finite,182323.875,True,True,True,valid,True,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,8,11
open_loop_moderate,affine,lbfgsb,probe,4,8.0,823452429.1839999,47.59650944704845,105.24329216599926,57.64678192138672,7.000620882990916e-08,0.06305692344903946,0.05784142017364502,0.0,finite,finite,126491.4375,True,True,True,valid,True,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,8,11
open_loop_moderate,affine,lbfgsb,bisection,5,2.8284271247461903,291134398.3302708,248.77016881458076,880.8386377270117,632.0684814453125,2.1710538931074552e-06,0.3579798936843872,0.3215622007846832,0.0,finite,finite,363412.90625,True,True,True,valid,True,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,8,11
open_loop_moderate,affine,lbfgsb,bisection,6,2.378414230005442,244813871.91297174,407.03881232143885,1824.919633820593,1417.880859375,5.7916686273529194e-06,0.5860540270805359,0.5252624750137329,0.0,finite,finite,460714.5,True,True,True,valid,True,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,8,11
open_loop_moderate,affine,lbfgsb,bisection,7,2.1810154653305154,224495310.3767856,583.2711128294213,3401.9027400779078,2818.631591796875,1.2555414286907762e-05,0.8653865456581116,0.7733328342437744,0.0,finite,finite,658054.625,True,True,True,valid,True,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,8,11
open_loop_stress,direct_epsilon,pgd_projected_epsilon,bracket,0,1.0,135805623.072,3391.141467400379,6197.098303637622,2805.9568362372424,2.066156594082713e-05,1.0000001192092896,0.9999998975555421,1.0,finite,finite,,True,False,False,cap_bound,True,direct_epsilon_inner_maximizer,8,0
open_loop_stress,direct_epsilon,pgd_projected_epsilon,bracket,1,2.0,271611246.144,732.9530299157614,3725.695648810917,2992.746571358985,1.1018492841685656e-05,0.995226263999939,0.6891886368197471,0.0,finite,finite,,True,False,False,near_cap,True,direct_epsilon_inner_maximizer,8,0
open_loop_stress,direct_epsilon,pgd_projected_epsilon,bracket_expand,2,4.0,543222492.288,22.276930618933875,723.7653985912766,701.4894560882999,1.2913483260490466e-06,0.2500000596046448,0.2500000256111145,0.0,finite,finite,,True,True,True,valid,True,direct_epsilon_inner_maximizer,8,0
open_loop_stress,direct_epsilon,pgd_projected_epsilon,bisection,3,2.0,271611246.144,732.9530299157614,3725.695648810917,2992.746571358985,1.1018492841685656e-05,0.995226263999939,0.6891886368197471,0.0,finite,finite,,True,False,False,near_cap,True,direct_epsilon_inner_maximizer,8,0
open_loop_stress,direct_epsilon,pgd_projected_epsilon,bisection,4,2.8284271247461903,384116307.98990184,227.73814596387092,723.7653985912766,496.0279513308998,1.2913483260490466e-06,0.2500000596046448,0.2500000256111145,0.0,finite,finite,,True,True,True,valid,True,direct_epsilon_inner_maximizer,8,0
open_loop_stress,direct_epsilon,pgd_projected_epsilon,bisection,5,2.378414230005442,323002026.4292002,348.54595446480835,2026.6819306976577,1678.138032613271,5.19544119015336e-06,0.7451907396316528,0.46958639176994005,0.0,finite,finite,,True,True,True,valid,True,direct_epsilon_inner_maximizer,8,0
open_loop_stress,direct_epsilon,pgd_projected_epsilon,bisection,6,2.1810154653305154,296194164.19887865,489.9115646642904,2466.6565683122362,1976.7482362922212,6.673825737379957e-06,0.7454544901847839,0.5453660427560141,0.0,finite,finite,,True,True,True,valid,True,direct_epsilon_inner_maximizer,8,0
open_loop_stress,linear_no_bias,line_search_known_direction,probe,0,0.5,67902811.536,33887.818601837665,59969.248289337665,26081.4296875,0.00038409943226724863,4.76863956451416,4.297662258148193,1.0,finite,finite,10951.6875,True,False,False,cap_bound,True,best_grid_amplitude,8,8
open_loop_stress,linear_no_bias,line_search_known_direction,probe,1,1.0,135805623.072,7806.388914337667,59969.248289337665,52162.859375,0.00038409943226724863,4.76863956451416,4.297662258148193,1.0,finite,finite,325.16796875,True,False,False,cap_bound,True,best_grid_amplitude,8,8
open_loop_stress,linear_no_bias,line_search_known_direction,probe,2,2.0,271611246.144,394.3642189735774,2216.0338967079524,1821.669677734375,6.706901331199333e-06,0.6229509115219116,0.5685384273529053,0.0,finite,finite,204.8553466796875,True,True,True,valid,True,best_grid_amplitude,8,8
open_loop_stress,linear_no_bias,line_search_known_direction,probe,3,4.0,543222492.288,118.22374418912841,283.9065749996753,165.68283081054688,3.0499995773425326e-07,0.1336205005645752,0.12129703909158707,0.0,finite,finite,8.011860847473145,True,True,True,valid,True,best_grid_amplitude,8,8
open_loop_stress,linear_no_bias,line_search_known_direction,probe,4,8.0,1086444984.576,46.88032257479426,126.08058655184504,79.20026397705078,7.289855119552158e-08,0.06542232632637024,0.059305571019649506,0.0,finite,finite,82.82138061523438,True,True,True,valid,True,best_grid_amplitude,8,8
open_loop_stress,linear_no_bias,line_search_known_direction,bisection,5,1.4142135623730951,192058153.99495092,1292.7027531922085,9445.976190692209,8153.2734375,4.2452105844859034e-05,1.5725775957107544,1.4297527074813843,1.0,finite,finite,315.5731201171875,True,False,False,cap_bound,True,best_grid_amplitude,8,8
open_loop_stress,linear_no_bias,line_search_known_direction,bisection,6,1.6817928305074292,228396923.22508392,684.1982033485774,2216.0338967079524,1531.835693359375,6.706901331199333e-06,0.6229509115219116,0.5685384273529053,0.0,finite,finite,151.01937866210938,True,True,True,valid,True,best_grid_amplitude,8,8
open_loop_stress,linear_no_bias,line_search_known_direction,bisection,7,1.542210825407941,209440902.05290884,554.7691594422085,9445.976190692209,8891.20703125,4.2452105844859034e-05,1.5725775957107544,1.4297527074813843,1.0,finite,finite,850.5824584960938,True,False,False,cap_bound,True,best_grid_amplitude,8,8
open_loop_stress,linear_no_bias,adam,probe,0,0.5,67902811.536,23739.973717993984,46328.34600136242,22588.37109375,0.0003326573933009058,4.5759406089782715,3.96292781829834,1.0,finite,finite,5803042.5,True,False,False,cap_bound,True,adam_all_finite,12,12
open_loop_stress,linear_no_bias,adam,probe,1,1.0,135805623.072,6686.991821175341,25849.75777528964,19162.765625,0.00014110436313785613,2.9805400371551514,2.5843489170074463,1.0,finite,finite,2254093.25,True,False,False,cap_bound,True,adam_all_finite,12,12
open_loop_stress,linear_no_bias,adam,probe,2,2.0,271611246.144,234.48624691419263,1321.934042929286,1087.44775390625,4.003692083642818e-06,0.5300636291503906,0.43674445152282715,0.0,finite,finite,2932704.75,True,True,True,valid,True,adam_all_finite,12,12
open_loop_stress,linear_no_bias,adam,probe,3,4.0,543222492.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,finite,finite,6404494.0,False,True,False,not_useful,True,adam_all_finite,12,12
open_loop_stress,linear_no_bias,adam,probe,4,8.0,1086444984.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,finite,finite,13726105.0,False,True,False,not_useful,True,adam_all_finite,12,12
open_loop_stress,linear_no_bias,adam,bisection,5,1.4142135623730951,192058153.99495092,1212.3853963301408,7674.705191247871,6462.31982421875,3.3647724194452167e-05,1.4848897457122803,1.2636936902999878,0.875,finite,finite,2081504.0,True,False,False,cap_bound,True,adam_all_finite,12,12
open_loop_stress,linear_no_bias,adam,bisection,6,1.6817928305074292,228396923.22508392,449.57300131070133,2281.1401211836655,1831.567138671875,8.019228516786825e-06,0.7451973557472229,0.6175500154495239,0.0,finite,finite,2447937.5,True,True,True,valid,True,adam_all_finite,12,12
open_loop_stress,linear_no_bias,adam,bisection,7,1.542210825407941,209440902.05290884,679.9998926997632,4899.298538226014,4219.29833984375,2.01455331989564e-05,1.165542483329773,0.9783189296722412,0.5,finite,finite,2247586.75,True,False,False,cap_bound,True,adam_all_finite,12,12
open_loop_stress,linear_no_bias,lbfgsb,probe,0,0.5,67902811.536,58411.29305540065,161574.97832114183,103163.6796875,0.0015192844439297915,9.43126392364502,8.53067398071289,1.0,finite,finite,20327116.0,True,False,False,cap_bound,True,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,8,13
open_loop_stress,linear_no_bias,lbfgsb,probe,1,1.0,135805623.072,5874.04760481568,76552.16389280601,70678.109375,0.0005204358603805304,5.745721817016602,4.991359710693359,1.0,finite,finite,4881137.0,True,False,False,cap_bound,True,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,8,13
open_loop_stress,linear_no_bias,lbfgsb,probe,2,2.0,271611246.144,222.75964580654818,635.7242138392821,412.96453857421875,1.5204251440081862e-06,0.31456324458122253,0.26940062642097473,0.0,finite,finite,339142.5,True,True,True,valid,True,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,8,11
open_loop_stress,linear_no_bias,lbfgsb,probe,3,4.0,543222492.288,78.35908586287496,176.33106093079823,97.97196960449219,1.8035331095234142e-07,0.10713763535022736,0.09282292425632477,0.0,finite,finite,258388.203125,True,True,True,valid,True,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,8,11
open_loop_stress,linear_no_bias,lbfgsb,probe,4,8.0,1086444984.576,34.5258370585434,72.21782517385782,37.691986083984375,3.469295606350897e-08,0.04680170491337776,0.04071592539548874,0.0,finite,finite,220077.515625,True,True,True,valid,True,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,8,11
open_loop_stress,linear_no_bias,lbfgsb,bisection,5,1.4142135623730951,192058153.99495092,541.7943738009353,2506.690784985317,1964.896484375,1.023073673422914e-05,0.8306800723075867,0.6978023648262024,0.0,finite,finite,602773.1875,True,True,True,valid,True,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,8,11
open_loop_stress,linear_no_bias,lbfgsb,bisection,6,1.189207115002721,161501013.2146001,1939.0552925063403,23636.55261371714,21697.49609375,0.0001343489857390523,3.0120346546173096,2.5270543098449707,1.0,finite,finite,2163820.25,True,False,False,cap_bound,True,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,8,12
open_loop_stress,linear_no_bias,lbfgsb,bisection,7,1.2968395546510096,176118103.74379537,836.4363520145916,5573.210081724328,4736.7734375,2.6895439077634364e-05,1.3553435802459717,1.130522608757019,0.625,finite,finite,940969.9375,True,False,False,cap_bound,True,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,8,11
open_loop_stress,affine,line_search_known_direction,probe,0,0.5,67902811.536,4128.90128499626,6240.89249593376,2111.9912109375,3.110315083176829e-05,1.226932168006897,1.226932168006897,1.0,finite,finite,835.8619384765625,True,False,False,cap_bound,True,best_grid_amplitude,8,8
open_loop_stress,affine,line_search_known_direction,probe,1,1.0,135805623.072,2016.91007405876,6240.89249593376,4223.982421875,3.110315083176829e-05,1.226932168006897,1.226932168006897,1.0,finite,finite,307.86328125,True,False,False,cap_bound,True,best_grid_amplitude,8,8
open_loop_stress,affine,line_search_known_direction,probe,2,2.0,271611246.144,141.04094048390743,669.0387432182824,527.997802734375,1.943946926985518e-06,0.30673304200172424,0.30673304200172424,0.0,finite,finite,42.774696350097656,True,True,True,valid,True,best_grid_amplitude,8,8
open_loop_stress,affine,line_search_known_direction,probe,3,4.0,543222492.288,44.60610791263207,110.60583325442894,65.99972534179688,1.2149668293659488e-07,0.07668326050043106,0.07668326050043106,0.0,finite,finite,4.93572998046875,True,True,True,valid,True,best_grid_amplitude,8,8
open_loop_stress,affine,line_search_known_direction,probe,4,8.0,1086444984.576,17.56945062999057,50.56931330088901,32.99986267089844,3.037417073414872e-08,0.03834163025021553,0.03834163025021553,0.0,finite,finite,42.78111267089844,True,True,True,valid,True,best_grid_amplitude,8,8
open_loop_stress,affine,line_search_known_direction,bisection,5,1.4142135623730951,192058153.99495092,267.2787264025101,6240.89249593376,5973.61376953125,3.110315083176829e-05,1.226932168006897,1.226932168006897,1.0,finite,finite,129.54478454589844,True,False,False,cap_bound,True,best_grid_amplitude,8,8
open_loop_stress,affine,line_search_known_direction,bisection,6,1.6817928305074292,228396923.22508392,162.46809993546867,1938.4341643885937,1775.966064453125,7.775787707942072e-06,0.6134660840034485,0.6134660840034485,0.0,finite,finite,104.54642486572266,True,True,True,valid,True,best_grid_amplitude,8,8
open_loop_stress,affine,line_search_known_direction,bisection,7,1.542210825407941,209440902.05290884,309.8661712245312,1938.4341643885937,1628.5679931640625,7.775787707942072e-06,0.6134660840034485,0.6134660840034485,0.0,finite,finite,30.847869873046875,True,True,True,valid,True,best_grid_amplitude,8,8
open_loop_stress,affine,adam,probe,0,0.5,67902811.536,41942.87721217534,75079.63041560246,33136.75,0.00048800266813486814,5.498517036437988,4.712095260620117,1.0,finite,finite,8456526.0,True,False,False,cap_bound,True,adam_all_finite,12,12
open_loop_stress,affine,adam,probe,1,1.0,135805623.072,15349.802866480206,53638.26066399317,38288.45703125,0.0002819357323460281,4.149123191833496,3.5702009201049805,1.0,finite,finite,3788106.75,True,False,False,cap_bound,True,adam_all_finite,12,12
open_loop_stress,affine,adam,probe,2,2.0,271611246.144,244.80321965955773,2336.6884252669897,2091.885009765625,7.70176211517537e-06,0.6926165819168091,0.6074002385139465,0.0,finite,finite,3270738.75,True,True,True,valid,True,adam_all_finite,12,12
open_loop_stress,affine,adam,probe,3,4.0,543222492.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,finite,finite,7183236.0,False,True,False,not_useful,True,adam_all_finite,12,12
open_loop_stress,affine,adam,probe,4,8.0,1086444984.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,finite,finite,15410040.0,False,True,False,not_useful,True,adam_all_finite,12,12
open_loop_stress,affine,adam,bisection,5,1.4142135623730951,192058153.99495092,3392.4951485345464,24900.715546144784,21508.220703125,0.00011198806168977171,2.5963785648345947,2.262155771255493,0.875,finite,finite,2435173.5,True,False,False,cap_bound,True,adam_all_finite,12,12
open_loop_stress,affine,adam,bisection,6,1.6817928305074292,228396923.22508392,711.202229028976,5559.9160524775125,4848.7138671875,2.1229330741334707e-05,1.157131552696228,1.0006085634231567,0.75,finite,finite,2729241.25,True,False,False,cap_bound,True,adam_all_finite,12,12
open_loop_stress,affine,adam,bisection,7,1.8340080864093424,249068610.89390716,401.22119798307085,3651.56323058568,3250.342041015625,1.304998659179546e-05,0.9095777869224548,0.7873719930648804,0.0,finite,finite,2984754.75,True,True,True,valid,True,adam_all_finite,12,12
open_loop_stress,affine,lbfgsb,probe,0,0.5,67902811.536,120519.69350628972,265840.4212111243,145320.71875,0.0021401282865554094,11.050007820129395,10.155597686767578,1.0,finite,finite,32621696.0,True,False,False,cap_bound,True,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,8,14
open_loop_stress,affine,lbfgsb,probe,1,1.0,135805623.072,32495.942998459686,169819.84035642617,137323.890625,0.0010111797600984573,7.455753803253174,6.972386360168457,1.0,finite,finite,11871728.0,True,False,False,cap_bound,True,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,8,14
open_loop_stress,affine,lbfgsb,probe,2,2.0,271611246.144,294.43669586019405,1231.557223691645,937.1204833984375,3.4502272683312185e-06,0.4517950117588043,0.4079909920692444,0.0,finite,finite,1219812.625,True,True,True,valid,True,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,8,11
open_loop_stress,affine,lbfgsb,probe,3,4.0,543222492.288,89.29739392211832,223.06170803739133,133.76431274414062,2.462422230564698e-07,0.12188971042633057,0.10885206609964371,0.0,finite,finite,632508.1875,True,True,True,valid,True,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,8,11
open_loop_stress,affine,lbfgsb,probe,4,8.0,1086444984.576,39.40043196690294,83.56119839284656,44.160762786865234,4.0647034182939024e-08,0.049735911190509796,0.0441540963947773,0.0,finite,finite,220385.78125,True,True,True,valid,True,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,8,11
open_loop_stress,affine,lbfgsb,bisection,5,1.4142135623730951,192058153.99495092,2234.980646978098,42177.40555015989,39942.42578125,0.00020797047181986272,3.49723219871521,3.1568877696990967,1.0,finite,finite,3263465.25,True,False,False,cap_bound,True,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,8,11
open_loop_stress,affine,lbfgsb,bisection,6,1.6817928305074292,228396923.22508392,524.9614716401084,3346.7181797738785,2821.7568359375,1.2354617865639739e-05,0.8532520532608032,0.7712173461914062,0.0,finite,finite,1699702.5,True,True,True,valid,True,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,8,11
open_loop_stress,affine,lbfgsb,bisection,7,1.542210825407941,209440902.05290884,929.6111185381642,7603.165445294811,6673.55419921875,3.18636630254332e-05,1.374750018119812,1.2376011610031128,1.0,finite,finite,1057048.25,True,False,False,cap_bound,True,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,8,11
